id,category,title,image,sha256,data_origin,historical,validation,note,origin_paths,scripts
BF-0099,composition,分面散点饼图,docs/assets/archive-gallery/scidraw-001-065/26_faceted_scatterpie.png,24f96cb38fa7468e11bdf1e1f721f039f0680d8176c22ffb1716c46ada58d9e6,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/26_faceted_scatterpie.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0100,distributions,参数恢复分布矩阵,docs/assets/archive-gallery/scidraw-001-065/27_parameter_recovery_matrix.png,987c9161ac40c0ce06896d6907002bff521075893e0bf32af59301b9ffbb5e7d,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/27_parameter_recovery_matrix.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0101,correlations,双效应量散点图,docs/assets/archive-gallery/scidraw-001-065/28_dual_effect_scatter.png,79ec46f69745ed9c9bf7f2a4c08a19f31bbe1e048f149090aa2001cb7ec284a0,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/28_dual_effect_scatter.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0102,differential,方向与显著性四象限图,docs/assets/archive-gallery/scidraw-001-065/29_significance_quadrants.png,f554e97f7e2a11bd9a3bea3cdce986b39fabeecd9002ccfb215a7d7d8bbf2d58,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/29_significance_quadrants.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0103,distributions,分面细胞效应蜂群图,docs/assets/archive-gallery/scidraw-001-065/30_faceted_cell_beeswarm.png,603ea9f9363aafa65105df4da469e906a2de179d03aa5195c19055ce53b94714,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/30_faceted_cell_beeswarm.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0104,differential,纵向火山气泡图,docs/assets/archive-gallery/scidraw-001-065/31_vertical_volcano.png,1123137e785eabd970f86a6740e6314834860d23c7dd5cfd196d49d225c17d17,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/31_vertical_volcano.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0105,heatmaps,对称双组热图,docs/assets/archive-gallery/scidraw-001-065/32_symmetric_dual_heatmap.png,5c93e7ea5170edab2d13767e5cdde881839e1fb5401c40f14774922d123d5110,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/32_symmetric_dual_heatmap.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0106,distributions,分面配对箱线图,docs/assets/archive-gallery/scidraw-001-065/33_faceted_paired_boxplot.png,0602782b79f211b00956456fbedd39cf3611a71d8a575ab926ca824c9f92d758,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/33_faceted_paired_boxplot.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0107,heatmaps,带空白分隔行的气泡热图,docs/assets/archive-gallery/scidraw-001-065/34_bubble_heatmap_blank_rows.png,407418cf85c53786b31bca05bee0069de731a459af3e383a96df66380e66ef95,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/34_bubble_heatmap_blank_rows.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0108,heatmaps,分面显著性热图,docs/assets/archive-gallery/scidraw-001-065/35_faceted_significance_heatmap.png,b94ed2fb216d6a0d524fa0e97138cf0ade78d1cfbdcdc1ccc01acfeb7a658dd9,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/35_faceted_significance_heatmap.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R
BF-0109,composition,渐变桑基图,docs/assets/archive-gallery/scidraw-001-065/36_gradient_sankey.png,1272eba2042b59049a645b89e980617073c990d99854f5e910aaf718a98d4e82,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/36_gradient_sankey.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0110,heatmaps,显著性符号与空行注释热图,docs/assets/archive-gallery/scidraw-001-065/37_heatmap_significance_blankrow.png,9910641fa18e499f5d665561a606a7b86919c0fb43a070ed0a18184451fc6bbc,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/37_heatmap_significance_blankrow.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0111,differential,多组织火山图,docs/assets/archive-gallery/scidraw-001-065/38_multi_tissue_volcano.png,f5df8b6ea05a6593a96f29f92fa0f025de28bd6e1166cf3d0eec3700632a729c,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/38_multi_tissue_volcano.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0112,differential,多细胞群火山图,docs/assets/archive-gallery/scidraw-001-065/39_multi_cell_volcano.png,fd38d8083bbf19a8c5ff08e1e263fad93cec0770ae3babfd1ea4a329bd3f5cc5,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/39_multi_cell_volcano.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0113,differential,多比较 jjVolcano 图,docs/assets/archive-gallery/scidraw-001-065/40_jjvolcano_comparisons.png,a6f990057581aaefe8ba514d7153451781745d00c419e7c5c78f99cbe0092acd,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/40_jjvolcano_comparisons.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0114,embeddings,环形 UMAP 与元数据轨道,docs/assets/archive-gallery/scidraw-001-065/41_circular_umap_metadata.png,8cdadf1ec9ae8a180c3a099057dc6efb33575983b6cff6ee56197c36c9527e71,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/41_circular_umap_metadata.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0115,genomes,高亮系统树与注释热图,docs/assets/archive-gallery/scidraw-001-065/42_phylogeny_highlight_heatmap.png,586c9253cb069d639e89aa66095ce9ba5d80cd45026b63c53f2ab5e498b9df4f,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/42_phylogeny_highlight_heatmap.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0116,genomes,系统树与双层热图,docs/assets/archive-gallery/scidraw-001-065/43_phylogeny_two_heatmaps.png,62749efd3074c91d0c1024082af90039e9f955b6235282d551f165a2eded46b7,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/43_phylogeny_two_heatmaps.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0117,composition,OTU 生态位三元图,docs/assets/archive-gallery/scidraw-001-065/44_otu_niche_ternary.png,f6e612e98657adc865a1b72fabf15969548697ffb75f895af094d93ecf0a82b1,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/44_otu_niche_ternary.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0118,distributions,蝴蝶式双向小提琴,docs/assets/archive-gallery/scidraw-001-065/45_butterfly_violin.png,9d17c99843e2ac88d2491ccb156422e5b22dd0785fe8bad43539071c87ae5a4d,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/45_butterfly_violin.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R
BF-0119,distributions,渐变背景小提琴图,docs/assets/archive-gallery/scidraw-001-065/46_gradient_violin.png,8b05b65b681ccf003eb22a17cd18a207f0c7b4aa75935f0cc62e90a09e387f25,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/46_gradient_violin.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0120,distributions,分面山脊分布图,docs/assets/archive-gallery/scidraw-001-065/47_faceted_ridgeline.png,c9567364afa38c771efd8cddb4096365eb93dda3ba5cff4d0c321446b2e034d8,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/47_faceted_ridgeline.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0121,profiles,多峰平滑频谱,docs/assets/archive-gallery/scidraw-001-065/48_custom_smooth_spectrum.png,ee7df2716d4ccdfa5d1bcc71c56e01a9536175edf2df051d446468ddd87a3d4a,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/48_custom_smooth_spectrum.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0122,profiles,纵向折线与终点柱图,docs/assets/archive-gallery/scidraw-001-065/49_line_bar_combo.png,c180390789d7294c7345ec359fd0b8e0266db5f34aaf4c44ec128e8dee51369e,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/49_line_bar_combo.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0123,correlations,散点与对角直方图,docs/assets/archive-gallery/scidraw-001-065/50_diagonal_scatter_hist.png,46c747207ed64605db723e6f1c4541a72b176174a706edfa994a73911ec332df,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/50_diagonal_scatter_hist.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0124,bars,渐变分组环形柱图,docs/assets/archive-gallery/scidraw-001-065/51_grouped_gradient_circular_bar.png,7a98c6ffa18af813eb602c6b95be2d39639e2607e250bc0d074d7295e8916b14,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/51_grouped_gradient_circular_bar.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0125,bars,堆叠点与嵌入饼图,docs/assets/archive-gallery/scidraw-001-065/52_stacked_dot_inset_pie.png,f828e2c828de6297b67d225825bab5a248bd7eadbb5873382070d50b9a1ced95,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/52_stacked_dot_inset_pie.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0126,heatmaps,样本信息 Circos 环图,docs/assets/archive-gallery/scidraw-001-065/53_sample_information_circos.png,434b94cef398f06fd1521c09ea30c09f7bcbddb2dc2ec564659a088ff4498af4,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/53_sample_information_circos.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0127,bars,堆积柱与哑铃图,docs/assets/archive-gallery/scidraw-001-065/54_stacked_bar_dumbbell.png,32b114630c50fdf04757bde2551d2e8d0a1fd8c3c2fc4e3137822ccce4cd31e3,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/54_stacked_bar_dumbbell.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0128,correlations,双三角气泡相关矩阵,docs/assets/archive-gallery/scidraw-001-065/55_dual_triangle_circle_heatmap.png,fbbefe7ff59034ee04ad1b0dbbd21ea07245ee5fbf2aec7601ff278057514e75,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/55_dual_triangle_circle_heatmap.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R
BF-0129,profiles,分组时序与误差带,docs/assets/archive-gallery/scidraw-001-065/56_timeseries_ribbon.png,70b64eb8f716ccf77ca2914330e11cb14bbb262d0aa09f3fa2c463416144d3d4,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/56_timeseries_ribbon.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0130,profiles,重复测量曲线与阶段背景,docs/assets/archive-gallery/scidraw-001-065/57_repeated_measures_clamp.png,c39bc73b9196a34635a2330674041ee123bc9769c9a97f45ae55edb99c945a82,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/57_repeated_measures_clamp.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0131,networks,世界地图与散点饼图,docs/assets/archive-gallery/scidraw-001-065/58_world_scatterpie.png,a875f7cf478d53418b42679346961a58a609cc5e3930a52ba253cb6c6667f480,simulated,False,needs-revision; full-CP0-CP4-not-passed,地图上的采样点、位置与组成是模拟；不能作真实地理分布解读。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/58_world_scatterpie.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0132,networks,中国地图与散点饼图,docs/assets/archive-gallery/scidraw-001-065/59_china_scatterpie.png,ace97ed63c9816bf14d1bf405edcf05aec01e8ce06b95ef1fb90257dbe3a550c,simulated,False,needs-revision; full-CP0-CP4-not-passed,GADM 地图边界；生态区标签、采样点和饼图数值为模拟，不能作真实地理分布解读。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/59_china_scatterpie.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0133,bars,对齐堆积柱与点图,docs/assets/archive-gallery/scidraw-001-065/60_stacked_bar_dot_aligned.png,78d7032eb2bb6d9bf22975bf00b6a5dc9d5d9fbaf3238fdd8f644e59195a71bc,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/60_stacked_bar_dot_aligned.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0134,bars,七瓣环形柱图,docs/assets/archive-gallery/scidraw-001-065/61_seven_petal_circular_bar.png,6579eb76e4bab9f33a2344b0d398e936931308e891f3ac9e0ef1a09163a356da,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/61_seven_petal_circular_bar.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0135,bars,环形柱与嵌入饼图,docs/assets/archive-gallery/scidraw-001-065/62_circular_bar_inset_pie.png,90b4a61fb6e607a8300981857b104829dfdb3bbeb858e21ac0e093b0fd6adcc0,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/62_circular_bar_inset_pie.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0136,distributions,多组分面小提琴图,docs/assets/archive-gallery/scidraw-001-065/63_faceted_violin.png,43faed954a8f2bef0159258fb0e81bca56edaa4065d3e0ee034926268fcda601,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/63_faceted_violin.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0137,correlations,分组气泡矩阵,docs/assets/archive-gallery/scidraw-001-065/64_grouped_bubble.png,397ffe681c3382a15979b1764198eece254780cfd21809b9461a8c0a1687b38f,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/64_grouped_bubble.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0138,profiles,多条件对数频率曲线,docs/assets/archive-gallery/scidraw-001-065/65_log_frequency_curves.png,8751ee82fea81308fde26dfc2fbc89518e1c46f853057965551fb5e814909691,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/65_log_frequency_curves.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0139,composition,顶刊案例001：分面堆积组成,docs/assets/archive-gallery/topjournal-001-010/01_faceted_stacked_composition.png,d2c18737a99c5fb7856c276f08f53e9d3e52b0f91bc7bf4d497d4724990f9b23,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/01_faceted_stacked_composition.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0140,bars,顶刊案例002：径向堆积柱图,docs/assets/archive-gallery/topjournal-001-010/02_radial_stacked_bar.png,737c5aecb2dc9ec24e10c7be3517acd04f83f674f0846b0a7c7506fac450a2b8,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/02_radial_stacked_bar.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0141,distributions,顶刊案例003：分组小提琴与统计标注,docs/assets/archive-gallery/topjournal-001-010/03_grouped_violin_statistics.png,e9e4eedd3e685a05d88ce26970701ee59bc8f5aadb21daec7c24f911ab7ca550,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/03_grouped_violin_statistics.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0142,correlations,顶刊案例004：双组相关热图,docs/assets/archive-gallery/topjournal-001-010/04_dual_correlation_heatmap.png,b602557bcec10cb25c4ed5cbb30f58a1aa1d67d4622ece916a6cec5d6fd6da6b,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/04_dual_correlation_heatmap.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0143,differential,顶刊案例005：基因集火山图,docs/assets/archive-gallery/topjournal-001-010/05_gene_set_volcano.png,7c4e01165d409b37040c57ca4c62bb64d808443fe0c5a3b939766daa4b716cf0,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/05_gene_set_volcano.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0144,profiles,顶刊案例006：纵向多面板组合,docs/assets/archive-gallery/topjournal-001-010/06_longitudinal_multi_panel.png,d770e1b9e51775ee56167a1d0bd6936d246b5d2b6094535731fdc6f01797d1c0,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/06_longitudinal_multi_panel.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0145,composition,顶刊案例007：突出扇区饼图,docs/assets/archive-gallery/topjournal-001-010/07_exploded_pie.png,19e330a42c13c6d74c95f5b14008a56c79d4c635618ae1d243c705d000dd67f6,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/07_exploded_pie.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0146,heatmaps,顶刊案例008：OncoPrint 突变景观,docs/assets/archive-gallery/topjournal-001-010/08_oncoprint_landscape.png,51ec4b3985a4a35f093c39b234d7ee33fc9137ea4718afd37db46674cb218018,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/08_oncoprint_landscape.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0147,composition,顶刊案例009：流向与堆积组成,docs/assets/archive-gallery/topjournal-001-010/09_alluvial_stacked_composition.png,7d4d3e204bb035af8bd82b44f9fd33345f9e447d1eabdf80d0403a9b662981bd,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/09_alluvial_stacked_composition.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0148,differential,顶刊案例010：多组火山图,docs/assets/archive-gallery/topjournal-001-010/10_multi_group_volcano.png,6ea5fc8173643f8ca94c32982319876b134827dba23f50abbad8a1cc11fca900,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/topjournal-001-010/results/figures/10_multi_group_volcano.png,biofigure/examples/archive-gallery/topjournal-001-010/scripts/render_topjournal_001_010.R
BF-0149,distributions,PBMC：单细胞质控分布,docs/assets/archive-gallery/public-omics/01_scrna_qc.png,51181573ec691196f580186ec2835c4f5e860b580159d1067c32072ac622f402,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/01_scrna_qc.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0150,correlations,PBMC：高变基因均值与方差,docs/assets/archive-gallery/public-omics/02_scrna_hvg.png,5182ec16f5ae820ab464a268a12211a9a9d9b7d0b38dbac511a2262dc3a37de3,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/02_scrna_hvg.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0151,embeddings,PBMC：PCA,docs/assets/archive-gallery/public-omics/03_scrna_pca.png,206cf7591ca1b2b666e5a5871ffea231663a4183b710654204a26a9fbb82eee7,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/03_scrna_pca.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0152,embeddings,PBMC：UMAP,docs/assets/archive-gallery/public-omics/04_scrna_umap.png,5c61f65c3d737ab5ec262c2ef4fad754ebc5d622b73d318fdf91639df5ede504,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/04_scrna_umap.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0153,heatmaps,PBMC：候选标记基因热图,docs/assets/archive-gallery/public-omics/05_scrna_candidate_marker_heatmap.png,b71f85c3cb7cc800e5d8526dc168a1497687a22a11db666f8c94096c71a7a03e,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/05_scrna_candidate_marker_heatmap.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0154,distributions,ATAC：峰宽与信号分布,docs/assets/archive-gallery/public-omics/06_atac_peak_landscape.png,8b85b013abe3d8928c936ff4eeb2e10db4eed3e729fc22b6fe246d3cb049bb37,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/06_atac_peak_landscape.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0155,profiles,ATAC：峰信号排名曲线,docs/assets/archive-gallery/public-omics/07_atac_top_peak_rank.png,b2385268a43e6a94930395865d65cdda0031332aee3f5996d7caf45e8f48492f,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/07_atac_top_peak_rank.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
